R,C,A,B,C,D,x,y,Readings
10,14,0,0,0,0,0,0,20
10,15,0,0,0,0,0,0,1
10,15,0,0,0,0,0,0,2
10,15,0,0,0,0,0,0,3
10,15,0,0,0,0,0,0,4
10,15,0,0,0,0,0,0,5
10,15,0,0,0,0,0,0,6
10,15,0,0,0,0,0,0,7
10,15,0,0,0,0,0,0,8
10,15,0,0,0,0,0,0,9
10,15,0,0,0,0,0,0,10
10,15,0,0,0,0,0,0,11
10,15,0,0,0,0,0,0,12
10,15,0,0,0,0,0,0,13
10,15,0,0,0,0,0,0,14
10,15,0,0,0,0,0,0,15
10,15,0,0,0,0,0,0,16
10,15,0,0,0,0,0,0,17
10,15,0,0,0,0,0,0,18
10,15,0,0,0,0,0,0,19
10,15,0,0,0,0,0,0,20
10,16,0,0,0,0,0,0,1
10,16,0,0,0,0,0,0,2
10,16,0,0,0,0,0,0,3
10,16,0,0,0,0,0,0,4
10,16,0,0,0,0,0,0,5
10,16,0,0,0,0,0,0,6
10,16,0,0,0,0,0,0,7
10,16,0,0,0,0,0,0,8
10,16,0,0,0,0,0,0,9
10,16,0,0,0,0,0,0,10
10,16,0,0,0,0,0,0,11
10,16,0,0,0,0,0,0,12
10,16,0,0,0,0,0,0,13
10,16,0,0,0,0,0,0,14
10,16,0,0,0,0,0,0,15
10,16,0,0,0,0,0,0,16
10,16,0,0,0,0,0,0,17
10,16,0,0,0,0,0,0,18
10,16,0,0,0,0,0,0,19
10,16,0,0,0,0,0,0,20
10,17,0,0,0,0,0,0,1
10,17,0,0,0,0,0,0,2
10,17,0,0,0,0,0,0,3
10,17,0,0,0,0,0,0,4
10,17,0,0,0,0,0,0,5
10,17,0,0,0,0,0,0,6
10,17,0,0,0,0,0,0,7
10,17,0,0,0,0,0,0,8
10,17,0,0,0,0,0,0,9
10,17,0,0,0,0,0,0,10
10,17,0,0,0,0,0,0,11
10,17,0,0,0,0,0,0,12
10,17,0,0,0,0,0,0,13
10,17,0,0,0,0,0,0,14
10,17,0,0,0,0,0,0,15
10,17,0,0,0,0,0,0,16
10,17,0,0,0,0,0,0,17
10,17,0,0,0,0,0,0,18
10,17,0,0,0,0,0,0,19
10,17,0,0,0,0,0,0,20
10,18,0,0,0,0,0,0,1
10,18,0,0,0,0,0,0,2
10,18,0,0,0,0,0,0,3
10,18,0,0,0,0,0,0,4
10,18,0,0,0,0,0,0,5
10,18,0,0,0,0,0,0,6
10,18,0,0,0,0,0,0,7
10,18,0,0,0,0,0,0,8
10,18,0,0,0,0,0,0,9
10,18,0,0,0,0,0,0,10
10,18,0,0,0,0,0,0,11
10,18,0,0,0,0,0,0,12
10,18,0,0,0,0,0,0,13
10,18,0,0,0,0,0,0,14
10,18,0,0,0,0,0,0,15
10,18,0,0,0,0,0,0,16
10,18,0,0,0,0,0,0,17
10,18,0,0,0,0,0,0,18
10,18,0,0,0,0,0,0,19
10,18,0,0,0,0,0,0,20
10,19,0,0,0,0,0,0,1
10,19,0,0,0,0,0,0,2
10,19,0,0,0,0,0,0,3
10,19,0,0,0,0,0,0,4
10,19,0,0,0,0,0,0,5
10,19,0,0,0,0,0,0,6
10,19,0,0,0,0,0,0,7
10,19,0,0,0,0,0,0,8
10,19,0,0,0,0,0,0,9
10,19,0,0,0,0,0,0,10
10,19,0,0,0,0,0,0,11
10,19,0,0,0,0,0,0,12
10,19,0,0,0,0,0,0,13
10,19,0,0,0,0,0,0,14
10,19,0,0,0,0,0,0,15
10,19,0,0,0,0,0,0,16
10,19,0,0,0,0,0,0,17
10,19,0,0,0,0,0,0,18
10,19,0,0,0,0,0,0,19
10,19,0,0,0,0,0,0,20
10,20,0,0,0,0,0,0,1
10,20,0,0,0,0,0,0,2
10,20,0,0,0,0,0,0,3
10,20,0,0,0,0,0,0,4
10,20,0,0,0,0,0,0,5
10,20,0,0,0,0,0,0,6
10,20,0,0,0,0,0,0,7
10,20,0,0,0,0,0,0,8
10,20,0,0,0,0,0,0,9
10,20,0,0,0,0,0,0,10
10,20,0,0,0,0,0,0,11
10,20,0,0,0,0,0,0,12
10,20,0,0,0,0,0,0,13
10,20,0,0,0,0,0,0,14
10,20,0,0,0,0,0,0,15
10,20,0,0,0,0,0,0,16
10,20,0,0,0,0,0,0,17
10,20,0,0,0,0,0,0,18
10,20,0,0,0,0,0,0,19
10,20,0,0,0,0,0,0,20
11,1,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,2
11,1,0,0,0,0,0,0,3
11,1,0,0,0,0,0,0,4
11,1,0,0,0,0,0,0,5
11,1,0,0,0,0,0,0,6
11,1,0,0,0,0,0,0,7
11,1,0,0,0,0,0,0,8
11,1,0,0,0,0,0,0,9
11,1,0,0,0,0,0,0,10
11,1,0,0,0,0,0,0,11
11,1,0,0,0,0,0,0,12
11,1,0,0,0,0,0,0,13
11,1,0,0,0,0,0,0,14
11,1,0,0,0,0,0,0,15
11,1,0,0,0,0,0,0,16
11,1,0,0,0,0,0,0,17
11,1,0,0,0,0,0,0,18
11,1,0,0,0,0,0,0,19
11,1,0,0,0,0,0,0,20
11,2,0,0,0,0,0,0,1
11,2,0,0,0,0,0,0,2
11,2,0,0,0,0,0,0,3
11,2,0,0,0,0,0,0,4
11,2,0,0,0,0,0,0,5
11,2,0,0,0,0,0,0,6
11,2,0,0,0,0,0,0,7
11,2,0,0,0,0,0,0,8
11,2,0,0,0,0,0,0,9
11,2,0,0,0,0,0,0,10
11,2,0,0,0,0,0,0,11
11,2,0,0,0,0,0,0,12
11,2,0,0,0,0,0,0,13
11,2,0,0,0,0,0,0,14
11,2,0,0,0,0,0,0,15
11,2,0,0,0,0,0,0,16
11,2,0,0,0,0,0,0,17
11,2,0,0,0,0,0,0,18
11,2,0,0,0,0,0,0,19
11,2,0,0,0,0,0,0,20
11,3,0,0,0,0,0,0,1
11,3,0,0,0,0,0,0,2
11,3,0,0,0,0,0,0,3
11,3,0,0,0,0,0,0,4
11,3,0,0,0,0,0,0,5
11,3,0,0,0,0,0,0,6
11,3,0,0,0,0,0,0,7
11,3,0,0,0,0,0,0,8
11,3,0,0,0,0,0,0,9
11,3,0,0,0,0,0,0,10
11,3,0,0,0,0,0,0,11
11,3,0,0,0,0,0,0,12
11,3,0,0,0,0,0,0,13
11,3,0,0,0,0,0,0,14
11,3,0,0,0,0,0,0,15
11,3,0,0,0,0,0,0,16
11,3,0,0,0,0,0,0,17
11,3,0,0,0,0,0,0,18
11,3,0,0,0,0,0,0,19
11,3,0,0,0,0,0,0,20
11,4,0,0,0,0,0,0,1
11,4,0,0,0,0,0,0,2
11,4,0,0,0,0,0,0,3
11,4,0,0,0,0,0,0,4
11,4,0,0,0,0,0,0,5
11,4,0,0,0,0,0,0,6
11,4,0,0,0,0,0,0,7
11,4,0,0,0,0,0,0,8
11,4,0,0,0,0,0,0,9
11,4,0,0,0,0,0,0,10
11,4,0,0,0,0,0,0,11
11,4,0,0,0,0,0,0,12
11,4,0,0,0,0,0,0,13
11,4,0,0,0,0,0,0,14
11,4,0,0,0,0,0,0,15
11,4,0,0,0,0,0,0,16
11,4,0,0,0,0,0,0,17
11,4,0,0,0,0,0,0,18
11,4,0,0,0,0,0,0,19
11,4,0,0,0,0,0,0,20
11,5,0,0,0,0,0,0,1
11,5,0,0,0,0,0,0,2
11,5,0,0,0,0,0,0,3
11,5,0,0,0,0,0,0,4
11,5,0,0,0,0,0,0,5
11,5,0,0,0,0,0,0,6
11,5,0,0,0,0,0,0,7
11,5,0,0,0,0,0,0,8
11,5,0,0,0,0,0,0,9
11,5,0,0,0,0,0,0,10
11,5,0,0,0,0,0,0,11
11,5,0,0,0,0,0,0,12
11,5,0,0,0,0,0,0,13
11,5,0,0,0,0,0,0,14
11,5,0,0,0,0,0,0,15
11,5,0,0,0,0,0,0,16
11,5,0,0,0,0,0,0,17
11,5,0,0,0,0,0,0,18
11,5,0,0,0,0,0,0,19
11,5,0,0,0,0,0,0,20
11,6,0,0,0,0,0,0,1
11,6,0,0,0,0,0,0,2
11,6,0,0,0,0,0,0,3
11,6,0,0,0,0,0,0,4
11,6,0,0,0,0,0,0,5
11,6,0,0,0,0,0,0,6
11,6,0,0,0,0,0,0,7
11,6,0,0,0,0,0,0,8
11,6,0,0,0,0,0,0,9
11,6,0,0,0,0,0,0,10
11,6,0,0,0,0,0,0,11
11,6,0,0,0,0,0,0,12
11,6,0,0,0,0,0,0,13
11,6,0,0,0,0,0,0,14
11,6,0,0,0,0,0,0,15
11,6,0,0,0,0,0,0,16
11,6,0,0,0,0,0,0,17
11,6,0,0,0,0,0,0,18
11,6,0,0,0,0,0,0,19
11,6,0,0,0,0,0,0,20
11,7,0,0,0,0,0,0,1
11,7,0,0,0,0,0,0,2
11,7,0,0,0,0,0,0,3
11,7,0,0,0,0,0,0,4
11,7,0,0,0,0,0,0,5
11,7,0,0,0,0,0,0,6
11,7,0,0,0,0,0,0,7
11,7,0,0,0,0,0,0,8
11,7,0,0,0,0,0,0,9
11,7,0,0,0,0,0,0,10
11,7,0,0,0,0,0,0,11
11,7,0,0,0,0,0,0,12
11,7,0,0,0,0,0,0,13
11,7,0,0,0,0,0,0,14
11,7,0,0,0,0,0,0,15
11,7,0,0,0,0,0,0,16
11,7,0,0,0,0,0,0,17
11,7,0,0,0,0,0,0,18
11,7,0,0,0,0,0,0,19
11,7,0,0,0,0,0,0,20
11,8,0,0,0,0,0,0,1
11,8,0,0,0,0,0,0,2
11,8,0,0,0,0,0,0,3
11,8,0,0,0,0,0,0,4
11,8,0,0,0,0,0,0,5
11,8,0,0,0,0,0,0,6
11,8,0,0,0,0,0,0,7
11,8,0,0,0,0,0,0,8
11,8,0,0,0,0,0,0,9
11,8,0,0,0,0,0,0,10
11,8,0,0,0,0,0,0,11
11,8,0,0,0,0,0,0,12
11,8,0,0,0,0,0,0,13
11,8,0,0,0,0,0,0,14
11,8,0,0,0,0,0,0,15
11,8,0,0,0,0,0,0,16
11,8,0,0,0,0,0,0,17
11,8,0,0,0,0,0,0,18
11,8,0,0,0,0,0,0,19
11,8,0,0,0,0,0,0,20
11,9,0,0,0,0,0,0,1
11,9,0,0,0,0,0,0,2
11,9,0,0,0,0,0,0,3
11,9,0,0,0,0,0,0,4
11,9,0,0,0,0,0,0,5
11,9,0,0,0,0,0,0,6
11,9,0,0,0,0,0,0,7
11,9,0,0,0,0,0,0,8
11,9,0,0,0,0,0,0,9
11,9,0,0,0,0,0,0,10
11,9,0,0,0,0,0,0,11
11,9,0,0,0,0,0,0,12
11,9,0,0,0,0,0,0,13
11,9,0,0,0,0,0,0,14
11,9,0,0,0,0,0,0,15
11,9,0,0,0,0,0,0,16
11,9,0,0,0,0,0,0,17
11,9,0,0,0,0,0,0,18
11,9,0,0,0,0,0,0,19
11,9,0,0,0,0,0,0,20
11,10,0,0,0,0,0,0,1
11,10,0,0,0,0,0,0,2
11,10,0,0,0,0,0,0,3
11,10,0,0,0,0,0,0,4
11,10,0,0,0,0,0,0,5
11,10,0,0,0,0,0,0,6
11,10,0,0,0,0,0,0,7
11,10,0,0,0,0,0,0,8
11,10,0,0,0,0,0,0,9
11,10,0,0,0,0,0,0,10
11,10,0,0,0,0,0,0,11
11,10,0,0,0,0,0,0,12
11,10,0,0,0,0,0,0,13
11,10,0,0,0,0,0,0,14
11,10,0,0,0,0,0,0,15
11,10,0,0,0,0,0,0,16
11,10,0,0,0,0,0,0,17
11,10,0,0,0,0,0,0,18
11,10,0,0,0,0,0,0,19
11,10,0,0,0,0,0,0,20
11,11,0,0,0,0,0,0,1
11,11,0,0,0,0,0,0,2
11,11,0,0,0,0,0,0,3
11,11,0,0,0,0,0,0,4
11,11,0,0,0,0,0,0,5
11,11,0,0,0,0,0,0,6
11,11,0,0,0,0,0,0,7
11,11,0,0,0,0,0,0,8
11,11,0,0,0,0,0,0,9
11,11,0,0,0,0,0,0,10
11,11,0,0,0,0,0,0,11
11,11,0,0,0,0,0,0,12
11,11,0,0,0,0,0,0,13
11,11,0,0,0,0,0,0,14
11,11,0,0,0,0,0,0,15
11,11,0,0,0,0,0,0,16
11,11,0,0,0,0,0,0,17
11,11,0,0,0,0,0,0,18
11,11,0,0,0,0,0,0,19
11,11,0,0,0,0,0,0,20
11,12,0,0,0,0,0,0,1
11,12,0,0,0,0,0,0,2
11,12,0,0,0,0,0,0,3
11,12,0,0,0,0,0,0,4
11,12,0,0,0,0,0,0,5
11,12,0,0,0,0,0,0,6
11,12,0,0,0,0,0,0,7
11,12,0,0,0,0,0,0,8
11,12,0,0,0,0,0,0,9
11,12,0,0,0,0,0,0,10
11,12,0,0,0,0,0,0,11
11,12,0,0,0,0,0,0,12
11,12,0,0,0,0,0,0,13
11,12,0,0,0,0,0,0,14
11,12,0,0,0,0,0,0,15
11,12,0,0,0,0,0,0,16
11,12,0,0,0,0,0,0,17
11,12,0,0,0,0,0,0,18
11,12,0,0,0,0,0,0,19
11,12,0,0,0,0,0,0,20
11,13,0,0,0,0,0,0,1
11,13,0,0,0,0,0,0,2
11,13,0,0,0,0,0,0,3
11,13,0,0,0,0,0,0,4
11,13,0,0,0,0,0,0,5
11,13,0,0,0,0,0,0,6
11,13,0,0,0,0,0,0,7
11,13,0,0,0,0,0,0,8
11,13,0,0,0,0,0,0,9
11,13,0,0,0,0,0,0,10
11,13,0,0,0,0,0,0,11
11,13,0,0,0,0,0,0,12
11,13,0,0,0,0,0,0,13
11,13,0,0,0,0,0,0,14
11,13,0,0,0,0,0,0,15
11,13,0,0,0,0,0,0,16
11,13,0,0,0,0,0,0,17
11,13,0,0,0,0,0,0,18
11,13,0,0,0,0,0,0,19
11,13,0,0,0,0,0,0,20
11,14,0,0,0,0,0,0,1
11,14,0,0,0,0,0,0,2
11,14,0,0,0,0,0,0,3
11,14,0,0,0,0,0,0,4
11,14,0,0,0,0,0,0,5
11,14,0,0,0,0,0,0,6
11,14,0,0,0,0,0,0,7
11,14,0,0,0,0,0,0,8
11,14,0,0,0,0,0,0,9
11,14,0,0,0,0,0,0,10
11,14,0,0,0,0,0,0,11
11,14,0,0,0,0,0,0,12
11,14,0,0,0,0,0,0,13
11,14,0,0,0,0,0,0,14
11,14,0,0,0,0,0,0,15
11,14,0,0,0,0,0,0,16
11,14,0,0,0,0,0,0,17
11,14,0,0,0,0,0,0,18
11,14,0,0,0,0,0,0,19
11,14,0,0,0,0,0,0,20
11,15,0,0,0,0,0,0,1
11,15,0,0,0,0,0,0,2
11,15,0,0,0,0,0,0,3
11,15,0,0,0,0,0,0,4
11,15,0,0,0,0,0,0,5
11,15,0,0,0,0,0,0,6
11,15,0,0,0,0,0,0,7
11,15,0,0,0,0,0,0,8
11,15,0,0,0,0,0,0,9
11,15,0,0,0,0,0,0,10
11,15,0,0,0,0,0,0,11
11,15,0,0,0,0,0,0,12
11,15,0,0,0,0,0,0,13
11,15,0,0,0,0,0,0,14
11,15,0,0,0,0,0,0,15
11,15,0,0,0,0,0,0,16
11,15,0,0,0,0,0,0,17
11,15,0,0,0,0,0,0,18
11,15,0,0,0,0,0,0,19
11,15,0,0,0,0,0,0,20
11,16,0,0,0,0,0,0,1
11,16,0,0,0,0,0,0,2
11,16,0,0,0,0,0,0,3
11,16,0,0,0,0,0,0,4
11,16,0,0,0,0,0,0,5
11,16,0,0,0,0,0,0,6
11,16,0,0,0,0,0,0,7
11,16,0,0,0,0,0,0,8
11,16,0,0,0,0,0,0,9
11,16,0,0,0,0,0,0,10
11,16,0,0,0,0,0,0,11
11,16,0,0,0,0,0,0,12
11,16,0,0,0,0,0,0,13
11,16,0,0,0,0,0,0,14
11,16,0,0,0,0,0,0,15
11,16,0,0,0,0,0,0,16
11,16,0,0,0,0,0,0,17
11,16,0,0,0,0,0,0,18
11,16,0,0,0,0,0,0,19
11,16,0,0,0,0,0,0,20
11,17,0,0,0,0,0,0,1
11,17,0,0,0,0,0,0,2
11,17,0,0,0,0,0,0,3
11,17,0,0,0,0,0,0,4
11,17,0,0,0,0,0,0,5
11,17,0,0,0,0,0,0,6
11,17,0,0,0,0,0,0,7
11,17,0,0,0,0,0,0,8
11,17,0,0,0,0,0,0,9
11,17,0,0,0,0,0,0,10
11,17,0,0,0,0,0,0,11
11,17,0,0,0,0,0,0,12
11,17,0,0,0,0,0,0,13
11,17,0,0,0,0,0,0,14
11,17,0,0,0,0,0,0,15
11,17,0,0,0,0,0,0,16
11,17,0,0,0,0,0,0,17
11,17,0,0,0,0,0,0,18
11,17,0,0,0,0,0,0,19
11,17,0,0,0,0,0,0,20
11,18,0,0,0,0,0,0,1
11,18,0,0,0,0,0,0,2
11,18,0,0,0,0,0,0,3
11,18,0,0,0,0,0,0,4
11,18,0,0,0,0,0,0,5
11,18,0,0,0,0,0,0,6
11,18,0,0,0,0,0,0,7
11,18,0,0,0,0,0,0,8
11,18,0,0,0,0,0,0,9
11,18,0,0,0,0,0,0,10
11,18,0,0,0,0,0,0,11
11,18,0,0,0,0,0,0,12
11,18,0,0,0,0,0,0,13
11,18,0,0,0,0,0,0,14
11,18,0,0,0,0,0,0,15
11,18,0,0,0,0,0,0,16
11,18,0,0,0,0,0,0,17
11,18,0,0,0,0,0,0,18
11,18,0,0,0,0,0,0,19
11,18,0,0,0,0,0,0,20
11,19,0,0,0,0,0,0,1
11,19,0,0,0,0,0,0,2
11,19,0,0,0,0,0,0,3
11,19,0,0,0,0,0,0,4
11,19,0,0,0,0,0,0,5
11,19,0,0,0,0,0,0,6
11,19,0,0,0,0,0,0,7
11,19,0,0,0,0,0,0,8
11,19,0,0,0,0,0,0,9
11,19,0,0,0,0,0,0,10
11,19,0,0,0,0,0,0,11
11,19,0,0,0,0,0,0,12
11,19,0,0,0,0,0,0,13
11,19,0,0,0,0,0,0,14
11,19,0,0,0,0,0,0,15
11,19,0,0,0,0,0,0,16
11,19,0,0,0,0,0,0,17
11,19,0,0,0,0,0,0,18
11,19,0,0,0,0,0,0,19
11,19,0,0,0,0,0,0,20
11,20,0,0,0,0,0,0,1
11,20,0,0,0,0,0,0,2
11,20,0,0,0,0,0,0,3
11,20,0,0,0,0,0,0,4
11,20,0,0,0,0,0,0,5
11,20,0,0,0,0,0,0,6
11,20,0,0,0,0,0,0,7
11,20,0,0,0,0,0,0,8
11,20,0,0,0,0,0,0,9
11,20,0,0,0,0,0,0,10
11,20,0,0,0,0,0,0,11
11,20,0,0,0,0,0,0,12
11,20,0,0,0,0,0,0,13
11,20,0,0,0,0,0,0,14
11,20,0,0,0,0,0,0,15
11,20,0,0,0,0,0,0,16
11,20,0,0,0,0,0,0,17
11,20,0,0,0,0,0,0,18
11,20,0,0,0,0,0,0,19
11,20,0,0,0,0,0,0,20
12,1,0,0,0,0,0,0,1
12,1,0,0,0,0,0,0,2
12,1,0,0,0,0,0,0,3
12,1,0,0,0,0,0,0,4
12,1,0,0,0,0,0,0,5
12,1,0,0,0,0,0,0,6
12,1,0,0,0,0,0,0,7
12,1,0,0,0,0,0,0,8
12,1,0,0,0,0,0,0,9
12,1,0,0,0,0,0,0,10
12,1,0,0,0,0,0,0,11
12,1,0,0,0,0,0,0,12
12,1,0,0,0,0,0,0,13
12,1,0,0,0,0,0,0,14
12,1,0,0,0,0,0,0,15
12,1,0,0,0,0,0,0,16
12,1,0,0,0,0,0,0,17
12,1,0,0,0,0,0,0,18
12,1,0,0,0,0,0,0,19
12,1,0,0,0,0,0,0,20
12,2,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,2
12,2,0,0,0,0,0,0,3
12,2,0,0,0,0,0,0,4
12,2,0,0,0,0,0,0,5
12,2,0,0,0,0,0,0,6
12,2,0,0,0,0,0,0,7
12,2,0,0,0,0,0,0,8
12,2,0,0,0,0,0,0,9
12,2,0,0,0,0,0,0,10
12,2,0,0,0,0,0,0,11
12,2,0,0,0,0,0,0,12
12,2,0,0,0,0,0,0,13
12,2,0,0,0,0,0,0,14
12,2,0,0,0,0,0,0,15
12,2,0,0,0,0,0,0,16
12,2,0,0,0,0,0,0,17
12,2,0,0,0,0,0,0,18
12,2,0,0,0,0,0,0,19
12,2,0,0,0,0,0,0,20
12,3,0,0,0,0,0,0,1
12,3,0,0,0,0,0,0,2
12,3,0,0,0,0,0,0,3
12,3,0,0,0,0,0,0,4
12,3,0,0,0,0,0,0,5
12,3,0,0,0,0,0,0,6
12,3,0,0,0,0,0,0,7
12,3,0,0,0,0,0,0,8
12,3,0,0,0,0,0,0,9
12,3,0,0,0,0,0,0,10
12,3,0,0,0,0,0,0,11
12,3,0,0,0,0,0,0,12
12,3,0,0,0,0,0,0,13
12,3,0,0,0,0,0,0,14
12,3,0,0,0,0,0,0,15
12,3,0,0,0,0,0,0,16
12,3,0,0,0,0,0,0,17
12,3,0,0,0,0,0,0,18
12,3,0,0,0,0,0,0,19
12,3,0,0,0,0,0,0,20
12,4,0,0,0,0,0,0,1
12,4,0,0,0,0,0,0,2
12,4,0,0,0,0,0,0,3
12,4,0,0,0,0,0,0,4
12,4,0,0,0,0,0,0,5
12,4,0,0,0,0,0,0,6
12,4,0,0,0,0,0,0,7
12,4,0,0,0,0,0,0,8
12,4,0,0,0,0,0,0,9
12,4,0,0,0,0,0,0,10
12,4,0,0,0,0,0,0,11
12,4,0,0,0,0,0,0,12
12,4,0,0,0,0,0,0,13
12,4,0,0,0,0,0,0,14
12,4,0,0,0,0,0,0,15
12,4,0,0,0,0,0,0,16
12,4,0,0,0,0,0,0,17
12,4,0,0,0,0,0,0,18
12,4,0,0,0,0,0,0,19
12,4,0,0,0,0,0,0,20
12,5,0,0,0,0,0,0,1
12,5,0,0,0,0,0,0,2
12,5,0,0,0,0,0,0,3
12,5,0,0,0,0,0,0,4
12,5,0,0,0,0,0,0,5
12,5,0,0,0,0,0,0,6
12,5,0,0,0,0,0,0,7
12,5,0,0,0,0,0,0,8
12,5,0,0,0,0,0,0,9
12,5,0,0,0,0,0,0,10
12,5,0,0,0,0,0,0,11
12,5,0,0,0,0,0,0,12
12,5,0,0,0,0,0,0,13
12,5,0,0,0,0,0,0,14
12,5,0,0,0,0,0,0,15
12,5,0,0,0,0,0,0,16
12,5,0,0,0,0,0,0,17
12,5,0,0,0,0,0,0,18
12,5,0,0,0,0,0,0,19
12,5,0,0,0,0,0,0,20
12,6,0,0,0,0,0,0,1
12,6,0,0,0,0,0,0,2
12,6,0,0,0,0,0,0,3
12,6,0,0,0,0,0,0,4
12,6,0,0,0,0,0,0,5
12,6,0,0,0,0,0,0,6
12,6,0,0,0,0,0,0,7
12,6,0,0,0,0,0,0,8
12,6,0,0,0,0,0,0,9
12,6,0,0,0,0,0,0,10
12,6,0,0,0,0,0,0,11
12,6,0,0,0,0,0,0,12
12,6,0,0,0,0,0,0,13
12,6,0,0,0,0,0,0,14
12,6,0,0,0,0,0,0,15
12,6,0,0,0,0,0,0,16
12,6,0,0,0,0,0,0,17
12,6,0,0,0,0,0,0,18
12,6,0,0,0,0,0,0,19
12,6,0,0,0,0,0,0,20
12,7,0,0,0,0,0,0,1
12,7,0,0,0,0,0,0,2
12,7,0,0,0,0,0,0,3
12,7,0,0,0,0,0,0,4
12,7,0,0,0,0,0,0,5
12,7,0,0,0,0,0,0,6
12,7,0,0,0,0,0,0,7
12,7,0,0,0,0,0,0,8
12,7,0,0,0,0,0,0,9
12,7,0,0,0,0,0,0,10
12,7,0,0,0,0,0,0,11
12,7,0,0,0,0,0,0,12
12,7,0,0,0,0,0,0,13
12,7,0,0,0,0,0,0,14
12,7,0,0,0,0,0,0,15
12,7,0,0,0,0,0,0,16
12,7,0,0,0,0,0,0,17
12,7,0,0,0,0,0,0,18
12,7,0,0,0,0,0,0,19
12,7,0,0,0,0,0,0,20
12,8,0,0,0,0,0,0,1
12,8,0,0,0,0,0,0,2
12,8,0,0,0,0,0,0,3
12,8,0,0,0,0,0,0,4
12,8,0,0,0,0,0,0,5
12,8,0,0,0,0,0,0,6
12,8,0,0,0,0,0,0,7
12,8,0,0,0,0,0,0,8
12,8,0,0,0,0,0,0,9
12,8,0,0,0,0,0,0,10
12,8,0,0,0,0,0,0,11
12,8,0,0,0,0,0,0,12
12,8,0,0,0,0,0,0,13
12,8,0,0,0,0,0,0,14
12,8,0,0,0,0,0,0,15
12,8,0,0,0,0,0,0,16
12,8,0,0,0,0,0,0,17
12,8,0,0,0,0,0,0,18
12,8,0,0,0,0,0,0,19
12,8,0,0,0,0,0,0,20
12,9,0,0,0,0,0,0,1
12,9,0,0,0,0,0,0,2
12,9,0,0,0,0,0,0,3
12,9,0,0,0,0,0,0,4
12,9,0,0,0,0,0,0,5
12,9,0,0,0,0,0,0,6
12,9,0,0,0,0,0,0,7
12,9,0,0,0,0,0,0,8
12,9,0,0,0,0,0,0,9
12,9,0,0,0,0,0,0,10
12,9,0,0,0,0,0,0,11
12,9,0,0,0,0,0,0,12
12,9,0,0,0,0,0,0,13
12,9,0,0,0,0,0,0,14
12,9,0,0,0,0,0,0,15
12,9,0,0,0,0,0,0,16
12,9,0,0,0,0,0,0,17
12,9,0,0,0,0,0,0,18
12,9,0,0,0,0,0,0,19
12,9,0,0,0,0,0,0,20
12,10,0,0,0,0,0,0,1
12,10,0,0,0,0,0,0,2
12,10,0,0,0,0,0,0,3
12,10,0,0,0,0,0,0,4
12,10,0,0,0,0,0,0,5
12,10,0,0,0,0,0,0,6
12,10,0,0,0,0,0,0,7
12,10,0,0,0,0,0,0,8
12,10,0,0,0,0,0,0,9
12,10,0,0,0,0,0,0,10
12,10,0,0,0,0,0,0,11
12,10,0,0,0,0,0,0,12
12,10,0,0,0,0,0,0,13
12,10,0,0,0,0,0,0,14
12,10,0,0,0,0,0,0,15
12,10,0,0,0,0,0,0,16
12,10,0,0,0,0,0,0,17
12,10,0,0,0,0,0,0,18
12,10,0,0,0,0,0,0,19
12,10,0,0,0,0,0,0,20
12,11,0,0,0,0,0,0,1
12,11,0,0,0,0,0,0,2
12,11,0,0,0,0,0,0,3
12,11,0,0,0,0,0,0,4
12,11,0,0,0,0,0,0,5
12,11,0,0,0,0,0,0,6
12,11,0,0,0,0,0,0,7
12,11,0,0,0,0,0,0,8
12,11,0,0,0,0,0,0,9
12,11,0,0,0,0,0,0,10
12,11,0,0,0,0,0,0,11
12,11,0,0,0,0,0,0,12
12,11,0,0,0,0,0,0,13
12,11,0,0,0,0,0,0,14
12,11,0,0,0,0,0,0,15
12,11,0,0,0,0,0,0,16
12,11,0,0,0,0,0,0,17
12,11,0,0,0,0,0,0,18
12,11,0,0,0,0,0,0,19
12,11,0,0,0,0,0,0,20
12,12,0,0,0,0,0,0,1
12,12,0,0,0,0,0,0,2
12,12,0,0,0,0,0,0,3
12,12,0,0,0,0,0,0,4
12,12,0,0,0,0,0,0,5
12,12,0,0,0,0,0,0,6
12,12,0,0,0,0,0,0,7
12,12,0,0,0,0,0,0,8
12,12,0,0,0,0,0,0,9
12,12,0,0,0,0,0,0,10
12,12,0,0,0,0,0,0,11
12,12,0,0,0,0,0,0,12
12,12,0,0,0,0,0,0,13
12,12,0,0,0,0,0,0,14
12,12,0,0,0,0,0,0,15
12,12,0,0,0,0,0,0,16
12,12,0,0,0,0,0,0,17
12,12,0,0,0,0,0,0,18
12,12,0,0,0,0,0,0,19
12,12,0,0,0,0,0,0,20
12,13,133,161,134,96,120,121,1
12,13,127,152,132,95,115,119,2
12,13,163,163,135,94,130,112,3
12,13,132,155,133,98,117,118,4
12,13,141,173,135,96,128,123,5
12,13,134,154,135,96,116,118,6
12,13,162,162,134,96,129,111,7
12,13,129,153,134,95,115,120,8
12,13,142,163,136,96,122,120,9
12,13,129,157,134,97,117,120,10
12,13,166,166,135,97,132,112,11
12,13,127,155,134,96,115,121,12
12,13,134,164,136,98,120,122,13
12,13,130,152,132,95,116,118,14
12,13,138,177,135,96,130,124,15
